day,plant_id,organ_class,organ_index,rank,order,parent_rank,parent_organ_class,age_dd,dry_biomass_mg,area_m2,length,is_fruit,is_root,internode_width_m,leaf_length_petiole,leaf_diameter_petiole,leaf_angle_petiole,leaf_ccw_orientation,leaf_curvature,leaf_blades_nr,leaf_area_blades_total,leaf_rachis_length,leaf_segments_length,leaf_area_m2blades,leaf_inclination_segments,fruit_nr,fruit_radius_0,fruit_radius_1,fruit_radius_2,fruit_age_dd_0,fruit_age_dd_1,fruit_age_dd_2,fruit_ripening_dd,fruit_truss_angle
47,1,Leaf,2,4,1,4,Internode,153.82991,20.267353933671185,6.597461466735174E-4,0.0,false,false,0,0.019681213,0.003585053,70.0,0.0,90.0,3,3.572097E-4,0.04115541,0.023586942,1.4288389E-4_1.4288389E-4_7.1441944E-5,90.0_90.0,0,0,0,0,0,0,0,0,0
47,1,Leaf,3,4,1,4,Internode,153.82991,20.267353933671185,6.597461466735174E-4,0.0,false,false,0,0.019681213,0.003585053,70.0,0.0,90.0,3,3.572097E-4,0.04115541,0.023586942,1.4288389E-4_1.4288389E-4_7.1441944E-5,90.0_90.0,0,0,0,0,0,0,0,0,0
47,1,Leaf,0,9,0,9,Internode,153.82991,0.0,0.0,0.0,false,false,0,0.0,0.0,70.0,0.0,90.0,4,0.0,1.0E-12,0.0_0.0,0.0_0.0_0.0_0.0,90.0_90.0_90.0,0,0,0,0,0,0,0,0,0
47,1,Leaf,0,3,1,3,Internode,184.65797,29.540795793515393,8.687754195724315E-4,0.0,false,false,0,0.02102397,0.0037802765,70.0,0.0,90.0,3,5.2065303E-4,0.045137446,0.026370363,2.082612E-4_2.082612E-4_1.041306E-4,90.0_90.0,0,0,0,0,0,0,0,0,0
47,1,Leaf,1,3,1,3,Internode,262.04004,57.37717146823833,0.001457624340056998,0.0,false,false,0,0.023616763,0.004150498,70.0,0.0,90.0,3,0.0010112659,0.053179555,0.03209801,4.0450634E-4_4.0450634E-4_2.0225317E-4,90.0_90.0,0,0,0,0,0,0,0,0,0
47,1,Leaf,2,3,1,3,Internode,262.04004,57.37717146823833,0.001457624340056998,0.0,false,false,0,0.023616763,0.004150498,70.0,0.0,90.0,3,0.0010112659,0.053179555,0.03209801,4.0450634E-4_4.0450634E-4_2.0225317E-4,90.0_90.0,0,0,0,0,0,0,0,0,0
47,1,Leaf,3,3,1,3,Internode,262.04004,57.37717146823833,0.001457624340056998,0.0,false,false,0,0.023616763,0.004150498,70.0,0.0,90.0,3,0.0010112659,0.053179555,0.03209801,4.0450634E-4_4.0450634E-4_2.0225317E-4,90.0_90.0,0,0,0,0,0,0,0,0,0
47,1,Leaf,0,2,1,2,Internode,293.03778,69.2063471251817,0.0016987041975626135,0.0,false,false,0,0.024405107,0.004261447,70.0,0.0,90.0,3,0.0012197536,0.055714976,0.033929717,4.8790147E-4_4.8790147E-4_2.4395074E-4,90.0_90.0,0,0,0,0,0,0,0,0,0
47,1,Leaf,0,8,0,8,Internode,339.35126,423.7640147729923,0.008721023005012894,0.0,false,false,0,0.033522684,0.0054993774,70.0,0.0,90.0,4,0.00746879,0.13682812,0.047255777_0.047255777,0.0021338332_0.0021338332_0.0021338332_0.0010672902,90.0_90.0_90.0,0,0,0,0,0,0,0,0,0
47,1,Leaf,1,2,1,2,Internode,370.27878,95.75758911290414,0.002229025241164702,0.0,false,false,0,0.025833605,0.004460718,70.0,0.0,90.0,3,0.0016877161,0.060414158,0.037353747,6.7508646E-4_6.7508646E-4_3.3754323E-4,90.0_90.0,0,0,0,0,0,0,0,0,0
47,1,Leaf,2,2,1,2,Internode,370.27878,95.75758911290414,0.002229025241164702,0.0,false,false,0,0.025833605,0.004460718,70.0,0.0,90.0,3,0.0016877161,0.060414158,0.037353747,6.7508646E-4_6.7508646E-4_3.3754323E-4,90.0_90.0,0,0,0,0,0,0,0,0,0
47,1,Leaf,3,2,1,2,Internode,370.27878,95.75758911290414,0.002229025241164702,0.0,false,false,0,0.025833605,0.004460718,70.0,0.0,90.0,3,0.0016877161,0.060414158,0.037353747,6.7508646E-4_6.7508646E-4_3.3754323E-4,90.0_90.0,0,0,0,0,0,0,0,0,0
47,1,Leaf,0,1,1,1,Internode,401.27286,103.6462546222808,0.0023844895369076347,0.0,false,false,0,0.026194347,0.0045106937,70.0,0.0,90.0,3,0.001826753,0.061622016,0.038239587,7.307012E-4_7.307012E-4_3.653506E-4,90.0_90.0,0,0,0,0,0,0,0,0,0
47,1,Leaf,0,7,0,7,Internode,432.40182,537.0265656946641,0.010838990951470636,0.0,false,false,0,0.034942925,0.005685796,70.0,0.0,90.0,4,0.0094650285,0.145487,0.05068881_0.05068881,0.0027041587_0.0027041587_0.0027041587_0.0013525527,90.0_90.0_90.0,0,0,0,0,0,0,0,0,0
47,1,Leaf,1,1,1,1,Internode,479.21045,104.4804871261369,0.0024008844489653474,0.0,false,false,0,0.026231157,0.0045157857,70.0,0.0,90.0,3,0.0018414562,0.06174574,0.038330454,7.3658244E-4_7.3658244E-4_3.6829122E-4,90.0_90.0,0,0,0,0,0,0,0,0,0
47,1,Leaf,2,1,1,1,Internode,479.21045,104.4804871261369,0.0024008844489653474,0.0,false,false,0,0.026231157,0.0045157857,70.0,0.0,90.0,3,0.0018414562,0.06174574,0.038330454,7.3658244E-4_7.3658244E-4_3.6829122E-4,90.0_90.0,0,0,0,0,0,0,0,0,0
47,1,Leaf,3,1,1,1,Internode,479.21045,104.4804871261369,0.0024008844489653474,0.0,false,false,0,0.026231157,0.0045157857,70.0,0.0,90.0,3,0.0018414562,0.06174574,0.038330454,7.3658244E-4_7.3658244E-4_3.6829122E-4,90.0_90.0,0,0,0,0,0,0,0,0,0
47,1,Leaf,0,6,0,6,Internode,509.8279,494.29003066763255,0.010041830105583282,0.0,false,false,0,0.034439,0.0056198253,70.0,0.0,90.0,4,0.008711803,0.1423922,0.049459472_0.049459472,0.002488962_0.002488962_0.002488962_0.0012449167,90.0_90.0_90.0,0,0,0,0,0,0,0,0,0
47,1,Leaf,0,5,0,5,Internode,571.4728,473.8592399453357,0.009659929357264618,0.0,false,false,0,0.034185283,0.0055865385,70.0,0.0,90.0,4,0.0083517125,0.14084336,0.048845187_0.048845187,0.0023860843_0.0023860843_0.0023860843_0.0011934597,90.0_90.0_90.0,0,0,0,0,0,0,0,0,0
47,1,Leaf,0,4,0,4,Internode,633.03467,459.84638423806695,0.009397667498038862,0.0,false,false,0,0.034005996,0.005562987,70.0,0.0,90.0,4,0.008104738,0.13975267,0.048413005_0.048413005,0.0023155236_0.0023155236_0.0023155236_0.001158167,90.0_90.0_90.0,0,0,0,0,0,0,0,0,0
47,1,Leaf,0,3,0,3,Internode,678.91565,449.60530668328596,0.008898985233121916,0.0,false,false,0,0.033872094,0.005545382,70.0,0.0,90.0,3,0.00792424,0.08928219,0.05904621,0.0031696958_0.0031696958_0.0015848479,90.0_90.0,0,0,0,0,0,0,0,0,0
47,1,Leaf,0,0,0,0,Internode,1020.3284,6.029999828338624,1.9532719377323964E-4,0.0,false,false,0,0.0140959285,0.0027417946,90.0,180.0,90.0,1,1.3461884E-4,0.0,0.0,1.3461884E-4,0,0,0,0,0,0,0,0,0,0
47,1,Leaf,1,0,0,0,Internode,1020.3284,6.029999828338624,1.9532719377323964E-4,0.0,false,false,0,0.0140959285,0.0027417946,90.0,0.0,90.0,1,1.3461884E-4,0.0,0.0,1.3461884E-4,0,0,0,0,0,0,0,0,0,0
47,1,Leaf,0,1,0,1,Internode,720.3284,94.27899120238854,0.0021688901447111377,0.0,false,false,0,0.026974974,0.0046183793,90.0,90.0,90.0,2,0.0017945885,0.032086246,0,0.0011844283_6.101601E-4,90.0_90.0,0,0,0,0,0,0,0,0,0
47,1,Leaf,1,1,0,1,Internode,720.3284,94.27899120238854,0.0021688901447111377,0.0,false,false,0,0.026974974,0.0046183793,90.0,270.0,90.0,2,0.0017945885,0.032086246,0,0.0011844283_6.101601E-4,90.0_90.0,0,0,0,0,0,0,0,0,0
47,1,Leaf,0,2,0,2,Internode,720.3284,448.0714241994278,0.008894781009538643,0.0,false,false,0,0.033851825,0.0055427155,70.0,180.0,90.0,3,0.007897206,0.09449794,0.058986496,0.0031588823_0.0031588823_0.0015794411,90.0_90.0_90.0,0,0,0,0,0,0,0,0,0
47,1,Fruits,0,9,0,9,Internode,122.98353,593.8580468103996,0.0025527949910610914,0.0,true,false,0,0,0,0,0,0,0,0,0,0,0,0,8,0.009185206,0.008131142,0.0059759137,122.98353,92.09504,45.91073,607.0,9.0
47,1,Fruits,0,8,0,8,Internode,215.61554,1794.6154347830682,0.006267919205129147,0.0,true,false,0,0,0,0,0,0,0,0,0,0,0,0,8,0.011413657,0.010787039,0.009637819,215.61554,184.65799,138.3606,607.0,9.0
47,1,Fruits,0,7,0,7,Internode,293.03778,3227.087070365942,0.00981312058866024,0.0,true,false,0,0,0,0,0,0,0,0,0,0,0,0,8,0.012603652,0.012185184,0.011413657,293.03778,262.04004,215.61552,607.0,9.0
47,1,Fruits,0,6,0,6,Internode,354.7998,4558.773375907506,0.012882408685982227,0.0,true,false,0,0,0,0,0,0,0,0,0,0,0,0,8,0.013235083,0.012951771,0.012403484,354.7998,323.93466,277.54263,607.0,9.0
47,1,Truss,0,0,0,0,Internode,122.98353,253.35051873051583,0.0,0.0,false,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47,1,Truss,1,0,0,0,Internode,215.61554,383.90370013471727,0.0,0.0,false,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47,1,Truss,2,0,0,0,Internode,293.03778,452.86437855038855,0.0,0.0,false,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47,1,Truss,3,0,0,0,Internode,354.7998,469.49624662251637,0.0,0.0,false,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
